,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,gene1,gene2,feedback1,feedback2,kon1,kon2,koff1,koff2,ksyn1,ksyn2,w,bs1,bs2,bf1,bf2,cv1,cv2,convergence,corr,NMI,cmi_given_x1,cmi_given_x2,sign_givenx1,sign_givenx2
1,sp2,spic,1,0,2.229599824971504,0.8793214682460107,8.145869657889845,3.290367733551924,8.431105540813183,5.52579583935848,5.3634459731180435,1.750477854854926,0.6938864856614766,1.03501601362441,1.679385493302729,0.5818143621821736,1.9364252322929911,1.0,0.07708616297560293,0.03780362328284809,0.34374440144631846,1.238633769497467,1.0,0.0
2,sp2,srebf2,1,0,4.392038080663335,1.1820272673473153,4.703815006444994,11.1534423589571,6.704658859190653,2.56724465132601,2.290465650455153,2.2712915913277896,1.0687613356009336,1.4253661868088299,0.23017509471094444,0.5711534483892374,0.6675808590960104,1.0,0.18611432866159,0.03174762405107636,1.0933122281793675,1.1645357054048093,1.0,0.0
3,sp2,stat6,1,0,0.43019302729016967,7.43878778465847,13.028081075487131,8.109462401085736,6.4720198306956025,6.1501081605234384,2.159177110732127,0.4164419296891118,3.8798301499324848,0.4967746050393387,0.7583866668769598,0.572535495910768,1.050272027768076,1.0,0.14009839488381134,0.03190878254266235,1.0179019328673895,1.3423564090399243,1.0,0.0
4,sp2,tbx3,1,0,1.2174099102832296,13.858616572814913,22.40723925811778,9.448095247316296,10.156941883786125,24.78977923466274,1.74968096936772,1.1546751420718069,5.618018122268707,0.4532884112488971,2.6237859151244485,0.5890210709068235,0.3471991121124659,1.0,0.18590882758750352,0.0589958622673883,4.369476622963335,6.172372689015723,1.0,0.0
5,sp2,tcf3,1,0,0.8706430932553563,10.377086263092568,15.211494428429813,4.826105491722836,6.461738209704544,19.596752099969557,1.5489280159846845,0.8235088491406581,3.2941051990961174,0.42479312207666825,4.060572677820571,0.5722543114847031,0.4095409947193166,1.0,0.2659875556080429,0.05465797573563593,3.3542058191575936,8.27769061822813,1.0,0.0
6,sp2,tcf4,1,0,0.7228039384051682,9.470551028678075,17.546848522236193,11.123577877079414,7.102594015314064,15.373685949018869,2.264119460552414,0.6942075797990297,5.115361391998643,0.404778898405222,1.3820810281462563,0.5763177932605865,0.5385291229204475,1.0,0.19181518777948947,0.049309692661306526,2.7621423242030736,2.3968897060638588,1.0,0.0
7,sp2,tcf7,1,0,10.255938400398893,0.8424583647097946,11.172781442199959,19.09113788274801,11.789981057358185,6.207279620707942,2.181597700788978,5.347373015000678,0.8068533445489184,1.0552413576110102,0.32513932164919523,0.5902044284919848,0.6004663599351712,1.0,0.19692177363060823,0.03739198118372782,1.581709586063194,1.3953396197970207,1.0,0.0
8,sp2,tcf7l1,1,0,2.8115439226634673,1.579881864134852,7.256904270093736,7.569246282444565,8.145260179987163,2.9185130087025843,4.327783304265635,2.026439894939292,1.3070660652266899,1.1224152719713294,0.3855751153812399,0.5817493314704645,1.001048108308174,1.0,0.16574955238090322,0.02471980734335899,1.7995360655703325,1.1740258772137733,1.0,0.0
9,sp2,tead1,1,0,11.05845742574023,0.3757585847562461,18.901844582541216,6.617392238604297,16.396660272137584,1.7496687138947289,2.8631075367843812,6.9767402052961,0.3555681845225834,0.8674635007465061,0.2644045646391605,0.59916974852071,1.028518383248113,1.0,0.171583550819006,0.03693679959315839,1.1991559138899213,0.33248622624696833,1.0,0.0
