,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
25,klf10,rest,1,1,2.984103512,15.90586697,422.4893385,1.00E-04,525.8534643,12.73955393,-17.52787348,2.963174183,1.00E-04,1.244654992,127395.5393,0.655286417,0.551853475,1,-0.026856218,0.207028227,6.637220547,3.305314311,-1,1
26,myef2,tbp,1,1,38.98879017,16.81922423,104.6889929,354.3588801,134.4464595,16.46344376,-0.959132617,28.40868707,16.05709332,1.284246373,0.046459803,2.262980237,1.847337372,1,0.095184077,0.144346371,1.536393617,0.859130238,1,1
27,klf10,sin3a,1,1,2.62193797,0.159103676,122.5786856,0.221850767,156.7741764,5.70231825,-0.930228913,2.567029628,0.092654839,1.278967674,25.70339656,0.677254597,1.409571454,1,-0.00310227,0.170590411,7.986011029,1.361038027,1,1
28,klf10,stat3,1,1,2.237899955,0.088070654,9.326058206,1.340567352,17.39521797,5.843874903,4.75168579,1.804813278,0.082641399,1.865227257,4.359254978,0.649320988,0.790352505,1,0.096384804,0.124788685,5.417036862,3.037582353,1,1
29,klf10,tcf3,1,1,2.330661218,0.0001,203.5663905,1.027044475,297.7536363,8.074525878,11.25198322,2.30427919,1.00E-04,1.462685641,7.861904789,0.725717566,2.685352849,1,0.017494467,0.240275955,5.307433927,3.693549553,1,-1
30,klf10,tcf4,1,1,1.133106794,0.777637317,0.975454709,2.59033341,6.071628941,9.072134438,1.313386681,0.524193559,0.598087123,6.224408869,3.502303758,0.578463193,1.247630361,1,0.040460266,0.149032073,1.563279828,1.808842642,1,1
31,sp1,yy1,1,1,0.369897182,0.235485879,0.69091119,0.317628785,10.53793955,5.243556476,-1.127815116,0.24091637,0.135228911,15.25223458,16.50844234,1.189909787,1.383424,1,-0.100306529,0.222848927,3.679131308,3.305404121,1,1
32,sp1,zbtb7a,1,1,1.00E-04,1.987996896,26.03325599,588.1572772,9.261864549,358.4862069,82.39522469,1.00E-04,1.981300017,0.355770502,0.60950739,1.253614891,1.511081422,1,0.036653228,0.118292573,3.018617339,2.340030381,1,1
33,klf10,yy1,1,1,2.164168801,0.0001,85.85605989,7.263307534,140.0600046,5.340949375,30.45730483,2.110958004,1.00E-04,1.631335107,0.735332953,0.733777607,1.433145433,1,0.122957032,0.190082897,10.31513564,2.555360506,1,-1
34,klf10,zbtb7a,1,1,0.0001,13.52848626,15.45880532,266.2122093,5.919294219,101.7355195,15.70205313,1.00E-04,12.87423772,0.382907611,0.38215948,0.592963522,1.336990839,1,0.134784616,0.102532346,1.59996317,0.631032854,1,1
35,sp1,zfp281,1,1,0.304318827,0.274630535,0.495898299,0.367911482,8.566753236,3.629334248,2.491001316,0.188587802,0.157249992,17.27522208,9.86469417,1.250547845,1.47458353,1,0.217609238,0.17314428,7.772296026,3.136245359,1,1
36,sp1,zfp740,1,1,1.073489635,1.131849971,0.12589143,51.77870521,9.766029304,91.40211986,-3.440939638,0.112677405,1.107637706,77.57501267,1.765245374,1.320938776,2.005782984,1,-0.035742314,0.189244651,3.214858776,3.010449869,1,-1
37,sp2,stat3,1,1,2.357050404,0.0001,342.4499062,11.06395086,200.2948114,9.25178117,14.47258169,2.340937949,1.00E-04,0.584887914,0.836209532,1.304444444,0.880029514,1,0.010199111,0.075792921,1.445737501,0.95529479,1,1
38,sp2,taf1,1,1,2.447792548,0.055807319,501.621644,0.042257386,314.571979,7.294806903,-2.113210508,2.435905915,0.024048116,0.62711006,172.6279746,1.317272816,3.259913818,1,-0.052629862,0.130770981,0.12408039,0.429259561,-1,-1
39,sp2,tbp,1,1,1.324914712,0.0001,998.4010724,599.2176307,661.2408667,8.078044271,546.4977264,1.323158832,1.00E-04,0.662299836,0.013480986,1.349324907,1.865171702,1,0.092240215,0.065541201,0.430984882,0.13145321,1,1
40,sp2,tfdp1,1,1,2.42473058,1.00E-04,519.7543771,41.76216214,322.8699602,6.080665177,75.72842451,2.413471381,1.00E-04,0.621197193,0.14560226,1.366554583,1.752649151,1,0.025251763,0.087583799,0.629494301,0.51064926,-1,-1
41,sp2,xbp1,1,1,2.882944702,2.909837464,272.8369448,1.181936481,144.04554,4.72678787,-2.624067937,2.852800448,0.840526162,0.527954673,3.999189421,1.258329029,1.252431183,1,-0.021055171,0.09882828,0.785060491,0.684566394,-1,1
42,sp2,yy1,1,1,2.364398415,0.0001,648.1051957,38.22418658,410.0821913,4.999291566,166.2774667,2.355804039,1.00E-04,0.632740169,0.130788697,1.240884165,1.408325195,1,0.074620508,0.149030616,1.769970799,1.326861154,1,1
43,foxo1,foxp4,1,1,0.387264802,0.714404285,0.680090214,1.620756031,2.643153856,3.734266304,-1.628181861,0.246754827,0.495843924,3.886475353,2.3040274,1.884460449,1.551604407,1,-0.06086295,0.049539969,0.362803925,0,1,-1
44,sp2,zbtb7a,1,1,2.050522658,336.5418365,913.1530836,617.9664888,278.4409655,351.1305756,-0.27299212,2.045928442,217.8834605,0.304922549,0.568203263,1.354823975,1.512551939,1,0.099319313,0.077648726,0.957752409,1.777792043,1,1
45,foxo1,klf5,1,1,1.350142576,2.01586663,1.00E-04,22.44319101,2.17060239,68.29352266,-4.921578102,1.00E-04,1.849722933,21706.0239,3.04295065,1.697692308,0.630493092,1,-0.05571164,0.139113758,1.100915653,2.782570186,-1,1
46,foxo1,patz1,1,1,0.392199124,0.645820754,0.570606882,2.421373734,2.497911361,8.050869945,0.009534269,0.232436771,0.509838361,4.37763974,3.324918344,1.69471823,1.513130982,1,0.000347943,0.081658725,0.458587986,0.575842882,-1,1
47,arhgef12,sp2,1,1,3.137724786,4.546478147,426.2075853,482.5288438,547.5375986,256.2366914,-1.016825834,3.114793787,4.504040227,1.284673519,0.531028756,2.322274882,1.310097669,1,-0.024926627,0.083829062,2.932011079,0.571551256,1,1
48,ep300,ezh2,1,1,1.00E-04,1.924461941,3.132844588,31.00464781,5.826752711,91.36089897,12.48902847,1.00E-04,1.811991432,1.85989204,2.946683979,1.774679422,0.711869723,1,0.096038483,0.201341817,2.123767113,3.050524259,1,-1
49,arid2,irf1,1,1,0.0001,1.43697512,31.78615732,73.35591029,10.92975631,193.2751843,52.0348467,1.00E-04,1.409366913,0.343852709,2.634759538,1.088420407,2.451419753,1,0.124882907,0.133311835,1.473790807,12.3352864,1,1
50,arid2,taf1,1,1,0.776977797,0.006550495,4.230726998,0.016691168,19.64635302,6.748270713,-1.270183788,0.656424665,0.004704285,4.643729795,404.3018917,1.229581704,3.15506499,1,-0.06159788,0.191686645,0.372690479,2.424168723,-1,1
51,ep300,gabpa,1,1,1.097032494,1.84284006,0.890377999,7.523355167,6.130705479,7.567386905,-2.521302523,0.491480547,1.480253182,6.885508721,1.005852673,1.796057198,1.191772461,1,-0.057158745,0.102638894,0.838266903,0.075205205,1,1
52,arid2,zbtb7a,1,1,0.0001,1.865819215,74.06314797,181.3421431,12.82414497,130.6670991,91.4255809,1.00E-04,1.846817414,0.173151497,0.720555613,1.145311309,1.540558094,1,0.11408893,0.122534391,2.451337999,1.540716741,1,1
53,ep300,gtf3c2,1,1,0.059431811,0.889166385,1.226350847,5.893184604,5.404624772,15.94113982,7.859538111,0.056684737,0.77259665,4.407078762,2.705012806,1.744726879,1.220587864,1,0.177786793,0.195403295,2.176756734,2.485962094,1,1
54,ep300,hdac2,1,1,1.191392935,3.219512832,0.879291673,7.519820997,6.054851293,8.657820086,-2.900918128,0.505910887,2.25434469,6.886055537,1.151333268,1.776553413,0.844148748,1,-0.118674384,0.125692803,0.847007913,0.183211326,-1,-1
55,ep300,irf1,1,1,0.399302168,0.066433506,1.191518604,0.078586673,5.943746544,2.782455974,-2.00561999,0.299075779,0.036000426,4.988379137,35.4062066,1.802821312,1.820080262,1,-0.150937443,0.120741023,0.986430024,0.083243028,1,-1
56,ep300,klf10,1,1,0.411412567,1.906579233,1.202223958,2.177802548,5.589974267,6.565310531,-1.429025367,0.30651887,1.0165928,4.649694619,3.014649119,1.802573209,0.54530323,1,-0.042935566,0.171613467,2.031139913,1.204248266,-1,1
57,ep300,klf16,1,1,187.1663882,34.71428716,1000,98.21801207,6.082381254,1.04247647,-1.606759842,157.6580924,25.64890772,0.006082381,0.010613903,1.854263967,0.742190754,1,-0.004621932,0.089286802,0.993024367,0.141825224,-1,1
58,ep300,klf3,1,1,1.011236304,1.09686932,0.793534013,5.474999684,5.775314955,11.32958135,-2.464561371,0.444627438,0.913797761,7.277967746,2.069330046,1.753761574,1.359909767,1,-0.067666507,0.138309073,0.556952057,0.224662722,1,-1
59,ep300,klf4,1,1,0.188665959,0.929946779,1.15655057,5.756391975,5.806670223,54.97919068,8.105366301,0.162205651,0.800608281,5.02067992,9.550981053,1.775675765,0.652027283,1,0.2440085,0.301175639,4.981909976,11.21515874,1,1
60,ep300,klf5,1,1,0.260544883,1.381588798,1.779067496,9.761416906,6.295139511,33.02108748,8.936235026,0.227262267,1.21028963,3.538448948,3.382817044,1.869347293,0.597053827,1,0.158654233,0.247737267,2.056124345,7.364732808,1,1
61,ep300,klf9,1,1,0.535777144,0.407034458,0.207776387,1.384056552,2.672445476,13.92278048,-3.559482352,0.149715971,0.314533826,12.86212316,10.05940144,1.500270416,1.99981274,1,-0.191754194,0.274911972,0.901801554,2.271672374,-1,1
62,ep300,max,1,1,1.106123104,1.508582276,0.690572838,9.483775218,5.870887621,16.22632366,-2.565969561,0.425146266,1.301545662,8.501474855,1.710956163,1.72824559,1.377411405,1,-0.072908852,0.167152132,1.040535654,1.216589087,-1,-1
63,arid5b,nr3c1,1,1,1.089980891,0.69416203,2.112562693,8.603866612,12.20551589,15.20835259,-1.626841415,0.719007534,0.642338042,5.777587536,1.76761836,1.056778067,2.469991407,1,-0.024394528,0.157377627,1.868759903,2.527612039,1,-1
64,ep300,nr2c2,1,1,0.3997179,0.139313883,1.554346409,0.19845884,6.310015876,5.182827292,2.721817726,0.31795273,0.081854069,4.059594334,26.11537627,2.079522498,1.560818371,1,0.177261547,0.215928147,2.700483121,1.035206747,1,-1
65,ep300,nrf1,1,1,0.400305433,0.859336695,1.261537616,1.236471736,5.958845869,5.428238965,0.357608148,0.303879697,0.506986001,4.723478549,4.390103555,1.863207272,0.905686119,1,0.014929161,0.135701787,0.740478569,0.877726939,1,1
66,ep300,patz1,1,1,0.360206465,0.747800572,0.882064665,3.405215572,5.409763894,9.535860338,0.068635812,0.255761715,0.613150073,6.133069498,2.800369062,1.705520879,1.464074387,1,0.002178431,0.165657338,1.262269481,0.766606302,-1,1
67,foxp4,gtf2i,1,1,0.627832321,0.479408342,1.256101109,0.334949795,3.418008725,5.333193035,1.651392294,0.418603366,0.197183179,2.721125474,15.92236541,1.568422867,0.70661157,1,0.081817302,0.106038393,1.088368166,0.446042552,1,1
68,ep300,polr3g,1,1,1.189880443,1.039832206,1.276188807,42.1289788,6.58714616,106.9212068,-1.88276183,0.61576215,1.014785164,5.161576505,2.53794917,1.806220762,1.399903922,1,-0.014528902,0.145291324,1.422600158,2.822615325,-1,-1
69,foxp4,id1,1,1,0.740153407,0.302850713,1.499977713,1.65598414,3.630153136,11.50509457,0.090190314,0.495602067,0.256027697,2.42013805,6.947587414,1.453643499,2.455641761,1,0.002821997,0.112525504,0.263711295,3.323612776,0,1
70,ep300,pura,1,1,0.375764389,0.441535107,1.162467808,1.342317871,5.900705941,12.39786768,0.029421107,0.283971436,0.332247372,5.076016642,9.236163765,1.889360333,1.421606648,1,0.001440106,0.180033727,2.274518372,2.271977243,1,1
71,ctcf,e2f1,1,1,0.679780297,0.896789535,0.963852793,3.631252642,9.670300712,11.74308246,0.988886725,0.398634064,0.719178232,10.03296435,3.23389299,0.778245583,1.166275132,1,0.033156019,0.162335912,3.084313096,4.048172593,1,-1
72,ep300,rad21,1,1,0.0001,0.347794593,2.816710203,5.692989582,6.00922541,11.71187584,8.484823706,1.00E-04,0.327770524,2.133419832,2.057245261,1.743358494,0.57850831,1,0.267988119,0.201574503,2.720286339,4.037025732,1,1
73,ep300,rest,1,1,0.408784054,0.907602803,1.271874655,1.25593218,6.225076095,13.51307469,-1.884805168,0.309356132,0.526863479,4.894410051,10.7593984,1.802632058,0.613189787,1,-0.092176403,0.216444509,1.782203546,1.994753834,-1,1
74,ep300,rreb1,1,1,0.322655238,0.512128411,1.148488442,1.773848868,5.699170632,5.933481699,5.705570804,0.251889613,0.397396077,4.962323019,3.344975893,1.695460647,1.78125,1,0.223836659,0.171418777,0.865870761,1.063079586,1,1
75,foxp4,mycn,1,1,0.782294183,0.263961728,2.770561199,0.910571257,5.129985928,19.79182717,1.091828351,0.610042818,0.204639602,1.851605346,21.735616,1.657142857,1.80215741,1,0.038389086,0.215754522,1.361573106,4.544488298,1,1
76,foxp4,nr3c1,1,1,2.586454788,2.546458047,0.198441876,65.18873046,3.288197457,105.2964396,-3.618673323,0.184301611,2.4507257,16.57007846,1.615255257,1.466540088,2.468093539,1,-0.068547231,0.091190054,0,1.922673216,-1,1
77,foxp4,nrf1,1,1,0.442276699,0.686843139,0.894407894,1.389105476,2.839773767,6.316958243,4.512160251,0.295938004,0.459595945,3.175032093,4.547500784,1.536104692,1.125226337,1,0.19253918,0.08778795,1.467786331,1.861449757,1,1
78,ep300,sall4,1,1,0.955132834,1.744370841,1.562305443,2.475179919,5.822647615,13.01788033,3.894718981,0.592749081,1.023244398,3.726958542,5.259367301,1.819439828,0.395904894,1,0.194604492,0.220251177,2.516605012,3.378059246,1,1
79,ep300,sin3a,1,1,0.352172179,0.237210062,0.953163926,0.402938155,6.081737073,6.049798365,-0.782693316,0.257158149,0.14931071,6.380578313,15.01421071,1.754850088,1.449250158,1,-0.059474665,0.166908385,1.295662526,1.055918346,1,-1
80,foxp4,setdb1,1,1,1.00E-04,0.747711138,2.045666092,19.54112851,2.661739929,40.47125729,7.251756686,1.00E-04,0.720155499,1.301160507,2.071080863,1.618916437,2.151187223,1,0.053688074,0.06150477,0.174993879,5.181048804,-1,1
81,ctcf,ep300,1,1,0.498117984,0.422247965,0.887111291,0.824691155,9.584075012,5.512179277,4.045177632,0.31899852,0.279263162,10.80368958,6.683931605,0.800681496,1.784449587,1,0.265063772,0.270517339,6.554066522,2.392677128,1,1
82,ep300,smc3,1,1,0.411004019,1.928376684,1.229482378,4.773260791,5.882129956,37.85029833,4.044594158,0.308031935,1.373491904,4.78423283,7.929652284,1.792790228,0.416456228,1,0.122538143,0.281089254,4.274368031,4.86913721,1,-1
83,ep300,sp1,1,1,0.452071919,0.378181042,1.574975865,0.490079831,6.886002339,8.267193164,-1.18548379,0.351250902,0.213459926,4.372131974,16.86907446,1.792242147,0.971665943,1,-0.068929575,0.187343619,1.048670872,1.246537132,1,-1
84,ep300,sp2,1,1,0.0001,1.295066992,50.88770251,155.7113606,6.154362048,137.6883006,107.4359293,1.00E-04,1.284384636,0.120940065,0.884253404,1.781616559,1.477327439,1,0.145909407,0.161036099,0.908687194,1.108835038,1,1
85,ctcf,hdac2,1,1,0.496488305,1.246216037,1.299229615,3.425983937,10.21510922,5.34955414,4.765307487,0.359216947,0.913812797,7.862435633,1.561465039,0.798236735,0.856062652,1,0.163047907,0.160405179,4.518591828,2.253824395,1,1
86,foxp4,taf1,1,1,0.269428759,0.015619828,0.32191024,0.041792824,2.5637851,7.067092993,1.462238352,0.146670314,0.011370259,7.964285634,169.0982404,1.645594574,3.17242897,1,0.148837159,0.180146437,2.463522359,1.894766756,1,1
87,ctcf,irf1,1,1,0.724495561,0.092772729,1.100351929,0.116520825,10.05184639,2.956988615,0.752390032,0.436858473,0.051649727,9.135119529,25.37734024,0.778079751,1.78963609,1,0.062200733,0.146905994,3.005657702,1.227657798,1,1
88,ep300,stat3,1,1,0.398990216,0.693988829,1.197302514,1.013018009,6.25155878,7.118827894,1.932305922,0.299263399,0.411845557,5.221369459,7.027345841,1.775748722,0.900619563,1,0.096356392,0.214764649,2.379111053,2.299069214,1,1
89,ep300,taf1,1,1,0.837713322,0.115696969,1.069571316,0.087159606,6.919580683,8.644627153,-3.270478752,0.469774738,0.049710502,6.469489764,99.18157653,2.051333102,3.27066688,1,-0.278054479,0.146318608,0.17827092,0.338338433,-1,-1
90,ep300,tbp,1,1,0.415353819,0.245295679,1.276725696,0.402990226,5.739273483,3.093362185,2.079659083,0.313397148,0.152481737,4.495306629,7.676022855,1.834809116,1.821326052,1,0.119842782,0.150195095,1.19881192,0.895144301,1,0
91,foxp4,zfp57,1,1,1.00E-04,2.169378408,3.933858414,31.48401248,2.907379863,174.4527524,9.754579463,1.00E-04,2.029535066,0.73906571,5.540994895,1.501992252,0.538712858,1,0.08296899,0.168791433,3.271592757,9.337976981,1,1
92,ctcf,klf3,1,1,0.689569389,0.492779116,1.108935207,0.600904647,10.65145606,3.632520131,-0.113191378,0.425179771,0.270748521,9.605120287,6.045085767,0.805148271,1.203592212,1,-0.006593371,0.130249877,1.896764833,2.123345842,1,-1
93,ctcf,klf4,1,1,0.0001,1.283968223,99.65116021,999.9998719,9.700706672,9999.995839,148.8003134,1.00E-04,1.282321763,0.097346651,9.999997121,0.790027335,0.72234052,1,0.068670002,0.336532791,8.332114038,28.65821786,-1,1
94,ep300,tfdp1,1,1,0.281202919,0.515340987,0.617592041,1.768858365,5.148963788,5.364025581,0.625193284,0.193223919,0.399074282,8.337160213,3.032478851,1.74540181,1.85785124,1,0.029515074,0.151144572,1.082737095,1.287915665,1,1
95,ctcf,max,1,1,1.00E-04,2.25313308,33.92833357,112.0397804,10.72472499,113.3979954,48.4778427,1.00E-04,2.208715552,0.316099374,1.012122614,0.771064262,1.172541733,1,0.135906586,0.137438548,3.023560675,3.020023661,1,1
96,ep300,wrnip1,1,1,0.310608861,0.001,0.917273432,0.002083691,5.357021379,3.217096377,-0.933298544,0.232036293,0.000675713,5.840157571,1543.941037,2.046107332,2.924008928,1,-0.08529908,0.146173376,1.111137651,0.572578009,1,1
97,ep300,yy1,1,1,0.181237903,0.171779942,0.374570757,0.161295992,4.937320457,4.114817588,0.749048958,0.122139908,0.083186485,13.18127582,25.51097231,1.881405896,1.152709487,1,0.079768643,0.224578167,1.36404669,0.648761896,1,-1
98,ctcf,mlx,1,1,0.0001,2.706537688,97.68732547,461.0835567,10.7747978,469.5083848,135.1210503,1.00E-04,2.690743159,0.110298831,1.018271803,0.791140136,0.883566214,1,0.110059323,0.163824393,2.164690513,2.654200541,1,1
99,ctcf,mycn,1,1,0.462782273,0.341145765,0.729737595,0.924985032,8.682597554,19.96886,3.434463903,0.283189934,0.24922759,11.89824618,21.58830609,0.807674004,1.738463087,1,0.251628892,0.310049541,6.543450865,9.132816766,1,1
100,ep300,zbtb7a,1,1,1.00E-04,1.288608957,162.6063192,353.7822461,5.87660527,134.7686846,265.9106758,1.00E-04,1.283932389,0.036140079,0.380936822,1.775267729,1.348312637,1,0.19358846,0.155992251,1.303009394,0.782482571,1,1
101,ctcf,nr2c2,1,1,0.731624588,0.095422186,1.432230947,0.147855987,11.31456189,4.87432223,-1.005312215,0.484253851,0.057994276,7.899956296,32.96668816,0.863493006,1.782928719,1,-0.082114515,0.213541875,4.343505528,1.626849537,1,-1
102,ctcf,nrf1,1,1,0.677695302,0.484676689,1.083546756,0.593232719,10.29089898,4.398094043,1.792040233,0.41692994,0.266744188,9.497420314,7.413775235,0.817705906,1.076934243,1,0.111860117,0.168689704,1.910401069,2.39660862,1,1
103,ep300,zfp263,1,1,1.049148303,3.451568354,0.858332095,155.5892008,6.062666943,77.07535423,-2.075478457,0.472097989,3.376660994,7.063311485,0.495377274,1.821947577,1.304062245,1,-0.106974911,0.10439121,0.178956179,0.29996795,1,-1
104,ctcf,patz1,1,1,0.691889051,0.648752709,1.158414848,1.873732564,10.95943115,6.145372155,2.842728345,0.43316914,0.481901357,9.460713638,3.279748814,0.812609083,1.454960072,1,0.119984946,0.179690164,2.331406239,2.443134844,1,1
105,ep300,zfp281,1,1,0.258478088,0.541389691,1.218164947,2.493887036,6.159025301,5.833095261,6.230409498,0.213232947,0.444824263,5.055986313,2.338957289,1.705357143,1.309812876,1,0.212525003,0.184679669,1.271381677,1.334318563,1,1
106,ep300,zfp57,1,1,0.001233362,2.207732502,1.570408468,17.90075883,6.169316631,96.07677439,9.115336754,0.001232394,1.965343218,3.928478963,5.367190033,1.815937149,0.471777954,1,0.12565261,0.269989923,3.389485852,12.18944047,1,-1
107,ep300,zfp740,1,1,0.996596677,0.825429996,0.175285889,2.848311465,4.341164647,9.847345625,-3.877902243,0.14906727,0.639969292,24.76619583,3.457257307,1.761139259,2.252518876,1,-0.161114345,0.139780147,0.111079265,0.833023453,0,1
108,ctcf,setdb1,1,1,0.0001,0.410028313,139.3410231,136.3921858,11.71093563,279.9720947,111.7899387,1.00E-04,0.408799362,0.084045139,2.052698937,0.810924465,2.289182945,1,0.233153803,0.192257308,2.116342689,8.3397469,1,1
109,ctcf,sin3a,1,1,0.802850007,0.157353048,1.10392941,0.219993382,10.28398493,5.660040121,-0.492320832,0.464809787,0.091736999,9.315799395,25.728229,0.69733643,1.416437114,1,-0.041485011,0.209810509,4.387451533,3.189030653,1,-1
110,ctcf,sp1,1,1,0.755539916,0.277416905,1.257265357,0.450325599,11.10746075,8.478314436,0.567792149,0.47193545,0.171665023,8.83461927,18.82707637,0.779693069,1.243116883,1,0.042442987,0.22181641,4.30056911,3.786447472,1,1
111,ctcf,sp2,1,1,1.00E-04,2.075070451,14.05992166,482.0164654,11.52820952,318.6504213,21.39125311,1.00E-04,2.06617561,0.819934122,0.661077876,0.805469388,1.380896442,1,0.012306878,0.144530362,1.33591049,0.817869412,1,1
