,0,1,2,3,4
0,0.9401830987666668,1.0420176912413792,0.5536476450666666,0.9796874219210078,120.608616536
1,7.02940417,1.11295036192,0.5137385392222222,7.823377915083458,121.297030623
2,0.7520031044175824,0.4865309960107526,1.1162156280444444,0.3658728193954644,103.180540599
3,5.944534930134832,1.9884541894047616,0.39846614315909085,11.82043538588955,805.61888473
4,9.569068012027396,0.811943380115942,0.5476846084594594,7.769541426244861,347.506622166
5,4.898345222125,4.680523602729166,0.6254540694166667,22.926820426471703,468.425967494
6,25.140578790555555,0.46830059663157886,1.3422145001052632,11.773348047280384,20.249725948
7,3.6110090175254235,0.3922067094915254,0.8687327637068967,1.4162619647078725,138.799605344
8,2.52517178647541,1.297500235,1.505120958775862,3.2764109863672144,214.67052536300002
9,0.8378925512100841,2.242419578231405,0.33726448203278686,1.8789066612877527,413.154409443
10,7.213901363919999,0.3481466288717949,0.7022006433066668,2.511495440862391,174.091176701
11,9.339794337359375,1.45698096059375,0.36934326249999994,13.60790252539393,724.5496970919999
12,1.0431704072549017,1.0278748016346155,0.8650351624705882,1.0722485754282332,32.834787458
13,0.5517716555423728,1.5604773435500001,0.9646653260491803,0.8610271672869477,108.13522642699999
14,0.9885484156382978,1.2094604886000002,0.49803192876086955,1.1956102497826517,306.67639842499995
15,0.965447672282609,2.0247463087555557,0.3648758697291667,1.954786610750856,640.773146473
16,1.4945818470454546,0.5874395899010988,0.7491596635113636,0.8779765473020086,175.25058524899998
17,3.0089072535142853,3.423651838257143,0.3162572506176471,10.301450849639433,389.20146950900005
18,1.5805980289166668,3.6481595442058827,2.691023241736842,5.766273784745343,126.34457824699999
19,7.66343315425,0.3433499601851852,1.1130011526538461,2.6312394683935656,153.38079671200003
20,0.6918393923799999,1.1469906637291667,0.4917513563673469,0.7935333238599195,224.95168454300003
21,0.7230265568240002,0.7835203058650793,0.8567523907868854,0.5665059889513158,64.833187262
22,0.488992055,1.5120946966279072,1.1005568887142854,0.7394022930586819,39.613136635000004
23,5.571212977225807,2.77158428086508,0.4521490849193548,15.441086313030588,640.491295457
24,0.7881618723508772,0.8374019059152543,0.9559299045254238,0.66000825407636,151.80284053900002
25,1.1422045659642859,0.876971615368421,0.7619067517586207,1.001680983294886,243.80268593600002
26,1.8162328961718752,3.1937293294962408,0.6709103131307692,5.800556269700018,647.675793
27,6.039699302229729,4.473960634617021,0.3763385359337748,27.021376923099698,304.660065155
28,4.955345126495727,0.49818419634146344,1.12880202392437,2.4686746294378614,217.02886201
29,0.4479054294186046,2.0094548931654677,0.9817648089849622,0.9000457568205951,231.97411366900002
30,0.7750137267092199,0.5572872671197183,1.259393003521739,0.4319052817380494,141.890365242
31,0.6698853549333333,0.9894816876666667,0.7284209551914895,0.6628392915426187,80.04759856499999
32,22.427257931913044,1.4886095487446809,1.0864177777608697,33.38543030960564,270.226308072
33,4.537508767289474,32.57745714628572,0.3113767041282052,147.82049741726857,246.30845000300002
34,1.4573542154432992,19.553390103927086,0.805094787867347,28.49621549416543,144.079505339
35,2.680951330455556,0.6379536086595745,0.9365440528202246,1.7103225759048095,450.604876636
36,0.7923514006739131,2.365012610488889,1.1542941267021278,1.8739210545323388,78.452398198
37,2.893682045033899,2.186016877416667,0.9888147773220338,6.325637788321679,300.044653929
38,1.7737066852972971,1.1823786011973683,0.6005230354266667,2.097192829496239,287.91113914100004
39,1.064691863117647,5.977803865666668,0.28758998275757575,6.364519135088517,477.21673099
40,1.154768367733333,4.124639463130435,0.3944191240222221,4.7630031803276225,810.5895591609999
41,1.8067458134594594,0.4688629756111112,0.9365867785405405,0.8471162182715197,12.962869457
42,1.0547328285294117,0.8464962552264149,1.2254150456792454,0.8928273896145115,184.94280737800003
43,0.7669404910178572,1.1063925755185187,0.8089031368181817,0.8485372651266844,221.07595285600001
44,1.2529971784117648,0.798030960402439,0.9132243961445783,0.9999305416694869,297.33946914899997
45,4.39351321866,6.2605688716304355,0.3104840620204081,27.505892093839638,644.4283137929999
46,1.666734584394231,2.3667955605588236,0.640875159980198,3.9448200149741215,124.130805348
47,0.9948375125932203,0.8311997334561404,0.6400620629482758,0.8269086752996544,252.40687871799994
48,0.8349501132916668,0.9010719920851065,0.4788828983913042,0.7523501618754075,122.165657177
49,0.6104509720238095,1.2929362893414635,0.854253459775,0.7892742145933538,195.43962103399997
50,2.3412669635440007,3.8683956369593493,0.3973849850967742,9.056946906730676,543.110720559
51,3.808285187909091,1.185495562521739,2.0086508829130434,4.514705191083494,63.382917296
52,3.0385535848000007,2.3782584272058824,1.2219614753478263,7.226465669567245,124.120424793
53,1.017169393173913,0.964155488319149,0.519196863425532,0.9807094529788866,224.20446387
54,1.8599451608378381,0.879783144235294,0.5303295275526314,1.6363484017071328,230.57938301100003
55,3.069264390774193,0.7529013318181816,1.122947273483871,2.3108532475160097,214.580645673
56,0.9978920422295082,0.8703593173499999,1.3469287282881355,0.8685246366638721,343.289084134
57,3.7763921013333333,1.1365203571764706,0.6313239379393939,4.291946499845762,296.29565476799996
58,1.5225348315384615,2.096660401981132,0.6099893215294118,3.1922384919237055,474.246204927
59,0.6597575211964285,1.2634594341551724,0.9307184523214287,0.8335768644104586,133.252319796
60,6.97428176422807,1.185646245637931,1.959080787677966,8.269030989778097,65.127619747
61,2.731997849553846,4.159595997220587,1.0977767748769232,11.36400731941943,234.58626960700002
62,6.386413447092307,0.21658508151612907,1.1587797031384615,1.3832018770341903,50.503414027999995
63,9.64775047009091,1.1416288053863635,1.3106315154318182,11.014149843835613,122.11687452000001
64,25.94254942096721,6.30444814603125,0.6959709182031251,163.5534576003408,762.252659995
65,0.8016166119874999,0.7185052107108434,0.7449341629156626,0.575965712705391,283.538354667
66,4.648884064973214,1.2184591393513515,0.7329852445765764,5.664475276751475,339.529443479
67,1.2620901302258065,1.6065744599052634,0.7502481539569892,2.0276417693192887,285.747054188
68,3.0203857691935485,20.952734052064,0.4845636353064517,63.285339756551174,1585.4717935479998
69,1.0963042046159999,2.0750322207983873,0.6021747885934959,2.274866548374948,281.24548282800004
70,1.2208193812604167,7.878894301494951,0.5638907581578948,9.618706866167289,613.294434896
71,1.1305422999829067,3.060856533504274,0.540547752474138,3.4604277853056287,414.81201667799996
72,6.310474438383178,2.7727070063173076,0.9893366620857144,17.497096688491315,344.139301351
73,1.7161148847526881,2.6399919422307696,0.3282695843516483,4.530529467689383,1103.427660158
