,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,myc,smc3,1.0,1.0,0.5056062763731991,0.2769935474463637,4.040022882290704,0.6590426589681847,22.118040820274864,7.112228223139105,2.3044460584823985,0.4493681412801218,0.19502510989968502,5.474731570761271,10.791756992292738,1.86067003331945,1.7360018676540216,1.0,0.07395440429413083,0.12144079132877529,3.5137175451495044,2.0278706772499993,1.0,1.0
1,myc,sp1,1.0,1.0,0.38947879947599684,0.16157205860286772,2.7978714251395878,0.3830452861396781,20.312675924381537,3.6613243782521425,1.4364686433829912,0.34188637173782477,0.11363834813040884,7.260046241534535,9.558463478694357,2.1468906666666667,2.440350698903374,1.0,0.05989465605227986,0.10135380103727086,4.14537219201817,0.5969377846386735,1.0,1.0
2,myc,tcf12,1.0,1.0,0.4168238909686652,0.4542187389669335,2.560327711233246,0.9006395523445295,18.88901184277875,5.585074883854097,0.1520251809598993,0.3584653727280229,0.3019410696698701,7.377575831369017,6.201232079265368,1.9381238751780572,1.4013106718525228,1.0,0.005615789612111034,0.08891042301694693,3.3884504752677778,2.1466142543035924,-1.0,-1.0
3,myc,tcf3,1.0,1.0,0.49639404386502767,0.1552570980654733,3.202619823455268,0.7887616928607641,16.710342332555516,7.953752865898559,-1.0397830712789167,0.42977979054697196,0.12972289606504356,5.217710266505167,10.083847805857621,1.8134904469320765,3.3675573156710343,1.0,-0.03306041829482242,0.11010479463649604,0.4470077419941124,3.7002899958213287,0.0,-1.0
4,myc,tfdp1,1.0,1.0,0.9276781754386849,3.408111007885451,2.625438010131751,284.78569888195324,19.763916861922773,88.66798635269451,-1.3634036635953066,0.6854719676371565,3.3678075029402548,7.527855080048518,0.311349856052457,2.06679184786941,1.3806359989701764,1.0,-0.017718364566566804,0.0576067528671347,0.0,1.2003390133904355,1.0,1.0
5,myc,twist2,1.0,1.0,0.4184351057594917,0.6152910501056192,2.665311252436453,5.510851043549872,18.289991413807304,13.690903829069281,4.982614369874934,0.36165743425398333,0.5534930913654599,6.862234719148764,2.4843538177453883,1.9771030744700715,2.0016806134238996,1.0,0.0669177804866465,0.08397117660713377,3.424291052560209,0.6729862929493141,1.0,1.0
6,myc,yy1,1.0,1.0,0.49568148760655234,0.7061055098084934,4.961021149555462,3.804895833595762,26.313509704426327,7.418048357458257,1.4798496375278096,0.4506542699820216,0.5955790539228358,5.304051103830545,1.949606160557604,1.9900234603645375,1.838301123670158,1.0,0.016643579306493128,0.06958542648054325,1.8445670923283868,1.041117490954841,-1.0,1.0
7,myc,zbtb7a,1.0,1.0,0.0001,1.4436202313607327,147.01833781930773,504.1458934350662,19.80231550319295,284.048261026129,256.57851088911804,9.999993198132052e-05,1.4394982325532792,0.1346928267379196,0.5634247243208266,2.0130501862206542,1.4381382692824511,1.0,0.07429465009273366,0.09067677752698743,2.6107990638926166,2.8409661521211995,1.0,1.0
8,myc,zbtb7b,1.0,1.0,0.4461704754219564,0.5369296561213809,3.6000049537975642,12.081729786893913,21.8529019499454,35.897439241335505,6.9957147354746905,0.396971399252228,0.5140830568511073,6.07024218866512,2.9712168600456974,2.03106171446963,2.391333069097635,1.0,0.039316161159676094,0.11068428178859752,2.879730086658383,3.0700191677945443,-1.0,1.0
9,smad2,zeb1,1.0,1.0,0.43529142366927426,0.5330164739382185,3.2794865485007842,3.552043041404752,8.078174769074952,12.127218103735785,2.3101472212187177,0.3842847080756271,0.4634687573327534,2.463243757705878,3.4141529149206895,2.6512790684667955,1.9425920000000003,1.0,0.03250401765897079,0.06447022132405432,0.5904574701214145,1.2938159446265307,1.0,-1.0
10,jun,klf6,1.0,1.0,0.3512474687145377,0.548365217857483,1.4286229548419445,1.055259925165127,26.16563278267187,14.730796164763385,3.3564211891324116,0.2819307461905202,0.3608498166028613,18.315282345135426,13.959400725331546,1.5443978942968881,0.9035169644622298,1.0,0.19923482292230557,0.22929875828148227,29.139272667618112,13.639986931247542,1.0,1.0
11,jun,klf7,1.0,1.0,0.28086485884478,0.22447086044676062,0.6760174456570662,1.09120711351699,16.25078684117843,5.810361652273612,1.10479502719758,0.19842518098391096,0.1861733680612133,24.03900512564911,5.32471020423122,1.3930740749703554,3.0806915658799086,1.0,0.06825265279698459,0.13160828342931094,0.0,3.4608216337453968,-1.0,-1.0
12,myc,zfp148,1.0,1.0,0.00010000000000007064,1.3481229164482023,41.86946013775618,125.42616623289891,17.232246291643868,113.81260662689344,80.65972277116441,9.999976116307387e-05,1.3337869228484924,0.411570778198416,0.9074072025414481,1.873784408831261,1.425482747150785,1.0,0.10109415786278023,0.07186171894944762,2.147200213337317,1.7708860262150905,1.0,1.0
13,myc,zfp281,1.0,1.0,0.42563370464094613,0.45796842034929297,3.1905220474536464,12.558045553613766,20.20796929829533,29.040868485892755,3.2967901044445322,0.37553518484642673,0.441854802581459,6.333750087833837,2.312530907927453,2.051022892721734,2.957205349779483,1.0,0.01758310407199378,0.08254692514244825,0.5354704474657391,3.1985670662633616,1.0,1.0
14,smad3,sox9,1.0,1.0,0.0001000000000040413,0.48486553942795524,8.489193293200984,142.9029926728692,8.523313951075204,397.7170079097596,24.71636703733611,9.999882204968685e-05,0.4832259683076677,1.0040193050971695,2.7831258147280775,2.227967579768134,5.417372634133818,1.0,0.010651255297004813,0.07159419354773375,9.992007221626409e-16,9.33440258543697,0.0,-1.0
15,jun,rela,1.0,1.0,0.3553974776255925,0.9759601664569699,1.5026914290475661,1.7603498368414927,27.15848894505592,4.395657656035561,2.7215556411542794,0.28742044668320216,0.6278642835480396,18.07323075121915,2.4970364208528393,1.5545053560176438,1.1273905304378782,1.0,0.09772252614337977,0.10847943595160621,18.255206414517716,3.952823870344833,1.0,1.0
16,smad4,tcf12,1.0,1.0,0.3148343062383193,0.40017354885642276,15.313751498358586,0.7886279734261262,62.278877029887695,4.896393962663692,2.9887396132991713,0.30849204074969083,0.2654674047249193,4.066859582811116,6.208750041406381,3.6303919275618957,1.2949492218015746,1.0,0.022825840638673052,0.09522234796334912,4.118567285870266,4.468513737303944,-1.0,1.0
17,smad4,tfdp1,1.0,1.0,0.6432641370594647,2.5798886002868886,6.8229987102932,309.55069732194283,27.781251882167794,147.26135458611463,-1.1032299698284618,0.5878430035571027,2.558564752224307,4.0717070399349335,0.4757261277720787,3.485714854362169,1.4838531821046,1.0,-0.017524361698074264,0.05688809167538473,3.2215669648115504,0.17018309278095609,1.0,1.0
