,0,1,2,3
0,xkr4,1e-06,0.0,0.0
1,gm1992,1e-06,0.0,0.0
2,gm37381,1e-06,0.0,0.0
3,rp1,1e-06,0.0,0.0
4,rp1-1,1e-06,0.0,0.0
5,sox17,0.019704433497536946,0.02177922298527021,56.09375
6,gm37323,1e-06,0.0,0.0
7,mrpl15,16.086206896551722,96.55168167147953,0.3731234480192825
8,lypla1,6.108374384236453,9.50057026377733,0.25462343912591057
9,gm37988,0.003694581280788177,0.0036809313499478256,269.6666666666666
10,tcea1,4.724137931034483,9.34754543910311,0.4188441426973048
11,rgs20,0.012315270935960592,0.014626659224926593,96.44
12,gm16041,0.0012315270935960591,0.001230010434613798,811.0
13,atp6v1h,1.9741379310344827,2.3503163750637,0.6030750203630203
14,oprk1,0.0012315270935960591,0.0012300104346137982,811.0000000000001
15,npbwr1,1e-06,0.0,0.0
16,rb1cc1,1.3448275862068966,1.5559707830813656,0.8603362449516294
17,4732440d04rik,0.06527093596059114,0.06839980344099587,16.055179779280873
18,fam150a,1e-06,0.0,0.0
19,st18,1e-06,0.0,0.0
20,pcmtd1,2.163793103448276,2.984255563105147,0.6373889756851933
21,gm26901,0.14285714285714285,0.15200562983814217,7.448275862068967
22,gm30414,0.022167487684729065,0.024139144361668564,49.12345679012345
23,sntg1,0.0024630541871921183,0.0024569875512630737,405.0
24,rrs1,11.848522167487685,45.86744855492732,0.3267203696103527
25,adhfe1,0.9051724137931034,1.0020914727365382,1.2230515063168126
26,3110035e14rik,1e-06,0.0,0.0
27,gm29520,1e-06,0.0,0.0
28,mybl1,0.20073891625615764,0.1924625081899585,4.776205352102074
29,vcpip1,1.0160098522167487,1.1167387585236235,1.081821854912764
30,1700034p13rik,0.007389162561576354,0.007334562838214953,134.33333333333334
31,sgk3,0.6847290640394089,0.9129195078744934,1.9471300657315869
32,mcmdc2,0.10714285714285714,0.10551548205489095,9.191570881226056
33,snhg6,1.5160098522167487,1.7103348176369237,0.7441784498875186
34,tcf24,0.050492610837438424,0.05286921546264167,20.737061273051758
35,ppp1r42,1e-06,0.0,0.0
36,gm15818,1e-06,0.0,0.0
37,cops5,10.897783251231527,33.83807390375889,0.28492417725447006
38,cspp1,2.45935960591133,3.758200575117086,0.6213494001643426
39,arfgef1,0.47783251231527096,0.5229076172680726,2.2902008715060047
40,cpa6,0.0012315270935960591,0.0012300104346137982,811.0000000000001
41,prex2,1.1169950738916257,1.6402530393846007,1.3146445203239778
42,a830018l16rik,0.5307881773399015,0.5963427285301754,2.116671421880804
43,gm17644,1e-06,0.0,0.0
44,gm29663,1e-06,0.0,0.0
45,sulf1,0.9950738916256158,1.364507753160717,1.3780511714537786
46,slco5a1,0.3891625615763547,0.5012618602732413,3.3098061208139713
47,gm29283,1e-06,0.0,0.0
48,prdm14,0.4224137931034483,0.45087693222354336,2.5268638067471882
49,ncoa2,0.44704433497536944,0.5107424955713558,2.555646624016271
50,gm29570,1e-06,0.0,0.0
51,tram1,6.114532019704433,13.55954251498459,0.3626758102284978
52,lactb2,6.039408866995074,14.429481423960784,0.39560507918428606
53,xkr9,1e-06,0.0,0.0
54,eya1,0.4839901477832512,0.5699407289669732,2.433081470258791
