,0,1,2,3
0,0610005c13rik,0.013452914798206279,0.013271933881638482,73.33333333333333
1,0610007p14rik,2.262443438914027,5.781802174402653,1.129556
2,0610009b22rik,3.8364055299539173,13.758951135084628,0.934837900964027
3,0610009l18rik,0.125,0.2991898148148148,19.14814814814815
4,0610009o20rik,0.47235023041474655,0.8713553059100851,3.9054134443783464
5,0610010f05rik,0.6297169811320755,1.5586452029191886,3.930578350096088
6,0610012g03rik,5.675,65.71937499999999,2.0406179044809716
7,0610031j06rik,13.03125,78.61955915178571,0.4629759707136654
8,0610037l13rik,0.9793577981651376,1.2908583031731335,1.3458473418929517
9,0610038b21rik,0.015625,0.019845145089285716,81.28571428571429
10,0610040b10rik,0.07207207207207207,0.07138219300381461,13.742187499999998
11,1110001j03rik,0.8125,0.8699363425925926,1.3177733946964716
12,1110002l01rik,0.10511363636363637,0.2474738507231405,22.398100803506207
13,1110004e09rik,1.3628048780487805,6.395811644854254,3.4437237561871585
14,1110006o24rik,0.04326923076923077,0.0798585428994083,42.65432098765434
15,1110007c09rik,3.526315789473684,18.54117350793251,1.491058952186152
16,1110008l16rik,0.39908256880733944,0.735228516118172,4.6163297661514076
17,1110012l19rik,0.8669724770642202,2.7988174396094605,3.7236079617031996
18,1110020a21rik,0.008968609865470852,0.00888817390255183,110.49999999999999
19,1110032a03rik,0.36384976525821594,1.912214287288677,14.444162330905307
20,1110034g24rik,0.2611607142857143,0.2867057955994898,4.203594126671049
21,1110037f02rik,2.55045871559633,8.73369245013046,1.3426453082138607
22,1110038b12rik,3.9234234234234235,14.633775667559451,0.9506617754642841
23,1110038f14rik,1.5845070422535212,4.862576869668717,1.9367703703703705
24,1110051m20rik,1.1020408163265305,3.872240733027905,3.188357338820303
25,1110054m08rik,0.16666666666666666,0.1717527386541471,6.183098591549297
26,1110057k04rik,0.9218009478672986,2.138434671278722,2.516643426887213
27,1110058l19rik,4.072072072072072,14.571382193003817,0.8787591040801944
28,1110059e24rik,1.1232227488151658,2.7810246849801215,2.204311987039114
